church_father,CF_ID,Bullinger_ID,work,language,source,editor,source_url
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Isaiae,lat,028_Hieronymus-Stridonensis_Liber-Isaiae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/648/7205
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Jeremiae,lat,028_Hieronymus-Stridonensis_Liber-Jeremiae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/649/7206
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Job 1,lat,028_Hieronymus-Stridonensis_Liber-Job-1.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/650/7207
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Josue,lat,028_Hieronymus-Stridonensis_Liber-Josue.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/651/7208
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Judicum,lat,028_Hieronymus-Stridonensis_Liber-Judicum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/652/7209
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Levitici,lat,028_Hieronymus-Stridonensis_Liber-Levitici.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/653/7210
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Numerorum,lat,028_Hieronymus-Stridonensis_Liber-Numerorum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/654/7211
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Paralipomenon,lat,028_Hieronymus-Stridonensis_Liber-Paralipomenon.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/655/7212
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Proverbiorum,lat,028_Hieronymus-Stridonensis_Liber-Proverbiorum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/21575/21420
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Psalmorum 1,lat,028_Hieronymus-Stridonensis_Liber-Psalmorum-1.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/656/7213
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Ruth,lat,028_Hieronymus-Stridonensis_Liber-Ruth.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/657/7214
Sophronius Eusebius Hieronymus,cf020,P18986,Libri Samuelis et Malachim,lat,028_Hieronymus-Stridonensis_Libri-Samuelis-et-Malachim.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/658/7215
Sophronius Eusebius Hieronymus,cf020,P18986,Libri XII Prophetarum,lat,028_Hieronymus-Stridonensis_Libri-XII-Prophetarum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/659/7216
Sophronius Eusebius Hieronymus,cf020,P18986,Praefatio in Pentateuchum,lat,028_Hieronymus-Stridonensis_Praefatio-in-Pentateuchum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/660/7217
Sophronius Eusebius Hieronymus,cf020,P18986,Praefatio in libros Salomonis,lat,028_Hieronymus-Stridonensis_Praefatio-in-libros-Salomonis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/661/7218
Sophronius Eusebius Hieronymus,cf020,P18986,Synopsis Bibliothecae divinae,lat,028_Hieronymus-Stridonensis_Synopsis-Bibliothecae-divinae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/662/7219
Sophronius Eusebius Hieronymus,cf020,P18986,Actus apostolorum,lat,029_Hieronymus-Stridonensis_Actus-apostolorum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/665/7222
Sophronius Eusebius Hieronymus,cf020,P18986,Apocalypsis Joannis,lat,029_Hieronymus-Stridonensis_Apocalypsis-Joannis.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/666/7223
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Jacobi,lat,029_Hieronymus-Stridonensis_Epistola-Jacobi.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/667/7224
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Joannis I,lat,029_Hieronymus-Stridonensis_Epistola-Joannis-I.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/668/7225
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Joannis II,lat,029_Hieronymus-Stridonensis_Epistola-Joannis-II.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/669/7226
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Joannis III,lat,029_Hieronymus-Stridonensis_Epistola-Joannis-III.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/670/7227
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Judae,lat,029_Hieronymus-Stridonensis_Epistola-Judae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/671/7228
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Colossenses,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Colossenses.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/672/7229
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Corinthios I,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Corinthios-I.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/673/7230
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Corinthios II,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Corinthios-II.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/674/7231
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Ephesios,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Ephesios.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/675/7232
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Galatas,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Galatas.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/676/7233
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Hebraeos,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Hebraeos.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/677/7234
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Philemonem,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Philemonem.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/678/7235
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Philippenses,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Philippenses.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/679/7236
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Romanos,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Romanos.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/680/7237
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Thessalonicenses I,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Thessalonicenses-I.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/681/7238
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Thessalonicenses II,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Thessalonicenses-II.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/682/7239
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Timotheum I,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Timotheum-I.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/683/7240
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Timotheum II,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Timotheum-II.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/684/7241
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Pauli ad Titum,lat,029_Hieronymus-Stridonensis_Epistola-Pauli-ad-Titum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/685/7242
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Petri I,lat,029_Hieronymus-Stridonensis_Epistola-Petri-I.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/686/7243
Sophronius Eusebius Hieronymus,cf020,P18986,Epistola Petri II,lat,029_Hieronymus-Stridonensis_Epistola-Petri-II.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/687/7244
Sophronius Eusebius Hieronymus,cf020,P18986,Evangelium secundum Joannem,lat,029_Hieronymus-Stridonensis_Evangelium-secundum-Joannem.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/688/7245
Sophronius Eusebius Hieronymus,cf020,P18986,Evangelium secundum Lucam,lat,029_Hieronymus-Stridonensis_Evangelium-secundum-Lucam.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/689/7246
Sophronius Eusebius Hieronymus,cf020,P18986,Evangelium secundum Marcum,lat,029_Hieronymus-Stridonensis_Evangelium-secundum-Marcum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/690/7247
Sophronius Eusebius Hieronymus,cf020,P18986,Evangelium secundum Matthaeum,lat,029_Hieronymus-Stridonensis_Evangelium-secundum-Matthaeum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/691/7248
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Job 2,lat,029_Hieronymus-Stridonensis_Liber-Job-2.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/692/7249
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Judith,lat,029_Hieronymus-Stridonensis_Liber-Judith.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/693/7250
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Psalmorum 2,lat,029_Hieronymus-Stridonensis_Liber-Psalmorum-2.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/694/7251
Sophronius Eusebius Hieronymus,cf020,P18986,Liber Tobiae,lat,029_Hieronymus-Stridonensis_Liber-Tobiae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/695/7252
Sophronius Eusebius Hieronymus,cf020,P18986,Praefatio in Evangelia,lat,029_Hieronymus-Stridonensis_Praefatio-in-Evangelia.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/696/7253
Sophronius Eusebius Hieronymus,cf020,P18986,Praefationes aliae,lat,029_Hieronymus-Stridonensis_Praefationes-aliae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/697/7254
Sophronius Eusebius Hieronymus,cf020,P18986,De formis Hebraicarum litterarum,lat,030_Hieronymus-Stridonensis_De-formis-Hebraicarum-litterarum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/708/7265
Sophronius Eusebius Hieronymus,cf020,P18986,Vita S. Pauli,lat,073_Hieronymus-Stridonensis_Vita-S.-Pauli.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/3015/8016
Sophronius Eusebius Hieronymus,cf020,P18986,Prologus,lat,165_Hieronymus-Stridonensis_Prologus.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=879/5781/10819
Augustinus von Hippo,cf021,P18700,Admonitio in sequens fragmentum,lat,006_Augustinus-Hipponensis_Admonitio-in-sequens-fragmentum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/249/6804
Augustinus von Hippo,cf021,P18700,Dictum Rheticii de baptismo,lat,006_Augustinus-Hipponensis_Dictum-Rheticii-de-baptismo.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/250/6805
Augustinus von Hippo,cf021,P18700,De magnificentiis S. Hieronymi,lat,022_Augustinus-Hipponensis_De-magnificentiis-S.-Hieronymi.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/571/7127
Augustinus von Hippo,cf021,P18700,Confessiones,lat,031_Augustinus-Hipponensis_Confessiones.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/712/7270
Augustinus von Hippo,cf021,P18700,De immortalitate animae,lat,032_Augustinus-Hipponensis_De-immortalitate-animae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/729/7287
Augustinus von Hippo,cf021,P18700,De libero arbitrio,lat,032_Augustinus-Hipponensis_De-libero-arbitrio.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/730/7288
Augustinus von Hippo,cf021,P18700,De magistro,lat,032_Augustinus-Hipponensis_De-magistro.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/731/7289
Augustinus von Hippo,cf021,P18700,De moribus Ecclesiae,lat,032_Augustinus-Hipponensis_De-moribus-Ecclesiae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/732/7290
Augustinus von Hippo,cf021,P18700,De musica,lat,032_Augustinus-Hipponensis_De-musica.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/733/7291
Augustinus von Hippo,cf021,P18700,De quantitate animae,lat,032_Augustinus-Hipponensis_De-quantitate-animae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/735/7293
Augustinus von Hippo,cf021,P18700,Principia dialecticae,lat,032_Augustinus-Hipponensis_Principia-dialecticae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/21545/21432
Augustinus von Hippo,cf021,P18700,Regula,lat,032_Augustinus-Hipponensis_Regula.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/736/7294
Augustinus von Hippo,cf021,P18700,Soliloquia,lat,032_Augustinus-Hipponensis_Soliloquia.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/738/7296
Augustinus von Hippo,cf021,P18700,Epistolae,lat,033_Augustinus-Hipponensis_Epistolae.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/742/7300
Augustinus von Hippo,cf021,P18700,Annotationes in Job,lat,034_Augustinus-Hipponensis_Annotationes-in-Job.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/743/7301
Augustinus von Hippo,cf021,P18700,De Genesi contra Manichaeos,lat,034_Augustinus-Hipponensis_De-Genesi-contra-Manichaeos.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/745/7303
Augustinus von Hippo,cf021,P18700,De doctrina Christiana,lat,034_Augustinus-Hipponensis_De-doctrina-Christiana.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/747/7305
Augustinus von Hippo,cf021,P18700,De sequentibus libris,lat,034_Augustinus-Hipponensis_De-sequentibus-libris.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/748/7306
Augustinus von Hippo,cf021,P18700,De sermone Domini in monte,lat,034_Augustinus-Hipponensis_De-sermone-Domini-in-monte.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/749/7307
Augustinus von Hippo,cf021,P18700,De subsequenti opere,lat,034_Augustinus-Hipponensis_De-subsequenti-opere.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/750/7308
Augustinus von Hippo,cf021,P18700,De vera religione,lat,034_Augustinus-Hipponensis_De-vera-religione.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/751/7309
Augustinus von Hippo,cf021,P18700,Liber imperfectus de Genesi ad litteram,lat,034_Augustinus-Hipponensis_Liber-imperfectus-de-Genesi-ad-litteram.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/752/7310
Augustinus von Hippo,cf021,P18700,Speculum de Scriptura sacra,lat,034_Augustinus-Hipponensis_Speculum-de-Scriptura-sacra.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/755/7313
Augustinus von Hippo,cf021,P18700,Expositio Epistolae ad Galatas,lat,035_Augustinus-Hipponensis_Expositio-Epistolae-ad-Galatas.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/761/7319
Augustinus von Hippo,cf021,P18700,Expositio inchoata Epistolae ad Romanos,lat,035_Augustinus-Hipponensis_Expositio-inchoata-Epistolae-ad-Romanos.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/762/7320
Augustinus von Hippo,cf021,P18700,Expositio propositionum ex Epistola ad Romanos,lat,035_Augustinus-Hipponensis_Expositio-propositionum-ex-Epistola-ad-Romanos.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/763/7321
Augustinus von Hippo,cf021,P18700,In Epistolam Joannis ad Parthos tractatus X,lat,035_Augustinus-Hipponensis_In-Epistolam-Joannis-ad-Parthos-tractatus-X.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/764/7322
Augustinus von Hippo,cf021,P18700,In Joannis evangelium tractatus CXXIV,lat,035_Augustinus-Hipponensis_In-Joannis-evangelium-tractatus-CXXIV.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/765/7323
Augustinus von Hippo,cf021,P18700,Quaestiones Evangeliorum,lat,035_Augustinus-Hipponensis_Quaestiones-Evangeliorum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/766/7324
Augustinus von Hippo,cf021,P18700,Quaestiones XVII in Matthaeum,lat,035_Augustinus-Hipponensis_Quaestiones-XVII-in-Matthaeum.xml,Jacques-Paul Migne,https://mlat.uzh.ch/browser?path=900/767/7325
